X1,move,correct,movementTime,soccerTeam,game,phase,playerAlias,totalCorrect,groupCode,sequExecuted,optionChosen
6,7,TRUE,1.247742,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
7,8,TRUE,2.194702,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
8,9,TRUE,0.515686,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,2
9,10,FALSE,2.129395,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
10,11,TRUE,5.907959,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,1
11,12,TRUE,2.196289,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
12,13,TRUE,2.645874,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
13,14,TRUE,0.932617,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,2
14,15,TRUE,1.130981,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,1
15,16,TRUE,0.881592,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
16,17,TRUE,0.664917,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
17,18,TRUE,1.447144,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,2
18,19,TRUE,0.448364,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,1
19,20,TRUE,0.599487,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
20,21,TRUE,0.248779,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,0
21,22,TRUE,0.814697,PDE,JM,0,p70271,20,PDE2018,1100210021100210021002,2
0,1,TRUE,5.468388,PDA,AQ,0,p42936,9,PDA2018,002012021,0
1,2,TRUE,3.145882,PDA,AQ,0,p42936,9,PDA2018,002012021,0
2,3,TRUE,3.47834,PDA,AQ,0,p42936,9,PDA2018,002012021,2
3,4,TRUE,3.928009,PDA,AQ,0,p42936,9,PDA2018,002012021,0
4,5,TRUE,2.679672,PDA,AQ,0,p42936,9,PDA2018,002012021,1
5,6,TRUE,2.163528,PDA,AQ,0,p42936,9,PDA2018,002012021,2
6,7,TRUE,2.097,PDA,AQ,0,p42936,9,PDA2018,002012021,0
7,8,TRUE,1.381454,PDA,AQ,0,p42936,9,PDA2018,002012021,2
8,9,TRUE,2.563202,PDA,AQ,0,p42936,9,PDA2018,002012021,1
0,1,FALSE,9.866364,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,1
1,2,TRUE,7.206619,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,2
2,3,FALSE,8.920547,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,2
3,4,FALSE,5.492416,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,2
4,5,FALSE,4.060959,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,1
5,6,FALSE,11.9003,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,2
6,7,FALSE,6.590546,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,1
7,8,TRUE,2.196899,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,2
8,9,FALSE,6.690491,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,0
9,10,TRUE,6.391876,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,0
10,11,FALSE,6.141174,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,0
11,12,TRUE,5.874939,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,1
12,13,FALSE,6.940002,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,2
13,14,FALSE,1.580994,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,0
14,15,FALSE,2.912567,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,2
15,16,TRUE,0.365906,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,0
16,17,TRUE,3.445099,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,2
17,18,TRUE,4.343842,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,1
18,19,TRUE,2.962646,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,0
19,20,FALSE,9.070618,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,0
20,21,FALSE,3.344879,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,2
21,22,TRUE,0.516022,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,0
22,23,TRUE,7.822266,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,2
23,24,FALSE,7.988647,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,0
24,25,TRUE,20.42111,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,0
25,26,FALSE,9.386444,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,0
26,27,FALSE,2.11377,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,2
27,28,FALSE,5.409058,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,1
28,29,FALSE,3.212067,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,0
29,30,FALSE,1.481171,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,2
30,31,FALSE,23.20187,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,2
31,32,FALSE,2.762512,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,0
32,33,FALSE,3.162354,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,0
33,34,FALSE,4.941833,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,1
34,35,TRUE,19.95599,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,2
35,36,TRUE,1.879028,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,1
36,37,TRUE,1.364685,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,0
37,38,TRUE,17.34259,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,2
38,39,TRUE,7.038391,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,1
39,40,TRUE,3.478577,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,0
40,41,TRUE,3.262146,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,2
41,42,TRUE,3.428162,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,1
42,43,TRUE,4.643433,PDA,JG,1,p42936,20,PDA2018,0210210210210210210210210210210210210210210,0
0,1,TRUE,49.89435,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,2
1,2,FALSE,12.49725,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,1
2,3,FALSE,6.823547,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,0
3,4,TRUE,8.121765,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,2
4,5,FALSE,13.41425,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,1
5,6,FALSE,1.248108,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,0
6,7,TRUE,3.094177,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,2
7,8,FALSE,42.48987,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,1
8,9,TRUE,15.66113,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,1
9,10,TRUE,7.23938,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,2
10,11,TRUE,23.94897,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,0
11,12,TRUE,8.371338,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,1
12,13,FALSE,5.026001,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,0
13,14,FALSE,6.723816,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,1
14,15,FALSE,4.227173,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,2
15,16,FALSE,9.153442,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,0
16,17,FALSE,6.373413,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,2
17,18,FALSE,5.308899,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,0
18,19,TRUE,12.41644,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,2
19,20,TRUE,1.879211,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,0
20,21,TRUE,0.749023,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,1
21,22,TRUE,4.892761,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,2
22,23,TRUE,1.830566,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,0
23,24,TRUE,1.980286,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,1
24,25,TRUE,23.69934,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,2
25,26,TRUE,6.873413,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,0
26,27,TRUE,6.024536,PDA,JG,2,p42936,16,PDA2018,201201201201201201201201201,1
0,1,TRUE,11.44971,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
1,2,FALSE,11.53345,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
2,3,FALSE,5.658691,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
3,4,FALSE,6.322754,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
4,5,FALSE,3.594482,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
5,6,TRUE,3.794312,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
6,7,FALSE,15.12805,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
7,8,TRUE,3.394775,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
8,9,FALSE,10.86743,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
9,10,FALSE,6.540649,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
10,11,FALSE,1.930176,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
11,12,FALSE,3.345093,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
12,13,TRUE,3.178345,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
13,14,FALSE,10.9342,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
14,15,FALSE,3.095337,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
15,16,FALSE,1.014771,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
16,17,FALSE,4.143799,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
17,18,TRUE,3.760864,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
18,19,FALSE,22.08521,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
19,20,FALSE,2.846436,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
20,21,FALSE,5.225342,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
21,22,FALSE,10.86584,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
22,23,FALSE,0.898193,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
23,24,FALSE,3.178467,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
24,25,FALSE,1.314331,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
25,26,TRUE,2.879761,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
26,27,TRUE,14.01331,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
27,28,TRUE,7.07312,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
28,29,FALSE,16.15833,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
29,30,TRUE,14.42883,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
30,31,TRUE,15.01038,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
31,32,TRUE,12.34863,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
32,33,FALSE,11.84973,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
33,34,FALSE,34.15088,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
34,35,TRUE,5.20874,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
35,36,TRUE,11.15039,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
36,37,TRUE,7.404663,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
37,38,TRUE,20.85303,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
38,39,TRUE,33.46899,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
39,40,TRUE,8.820435,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
40,41,TRUE,11.11743,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
41,42,FALSE,7.388916,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
42,43,TRUE,0.282593,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
43,44,TRUE,23.1499,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
44,45,FALSE,3.86084,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
45,46,TRUE,6.507324,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
46,47,FALSE,31.27185,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
47,48,FALSE,6.723145,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
48,49,FALSE,12.19897,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
49,50,FALSE,5.075195,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
50,51,FALSE,21.13623,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
51,52,FALSE,9.485962,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
52,53,FALSE,4.426392,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
53,54,FALSE,2.828979,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
54,55,FALSE,5.723999,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
55,56,TRUE,11.6665,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
56,57,TRUE,6.024048,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
57,58,TRUE,3.294922,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
58,59,TRUE,19.65515,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
59,60,TRUE,2.463257,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
60,61,TRUE,36.03174,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
61,62,TRUE,8.802368,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
62,63,FALSE,11.45007,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
63,64,TRUE,13.61389,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
64,65,FALSE,13.57874,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
65,66,FALSE,15.82703,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
66,67,TRUE,5.924438,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
67,68,TRUE,9.602783,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
68,69,FALSE,8.820313,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
69,70,FALSE,11.76611,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
70,71,FALSE,3.111206,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
71,72,FALSE,9.086304,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
72,73,FALSE,5.257324,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
73,74,TRUE,2.879395,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
74,75,TRUE,7.521973,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
75,76,TRUE,6.906006,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
76,77,TRUE,25.21362,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
77,78,TRUE,4.060547,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
78,79,TRUE,2.196533,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
79,80,TRUE,6.605469,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
80,81,TRUE,2.162354,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
81,82,TRUE,2.113525,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
82,83,TRUE,9.086914,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
83,84,FALSE,1.647217,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
84,85,FALSE,9.169678,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
85,86,FALSE,19.48853,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
86,87,FALSE,1.546387,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
87,88,TRUE,2.246338,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
88,89,TRUE,13.21411,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
89,90,TRUE,9.036621,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
90,91,TRUE,86.54346,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
91,92,TRUE,15.47729,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
92,93,TRUE,6.806396,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
93,94,TRUE,1.464355,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
94,95,TRUE,8.986816,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
95,96,TRUE,4.925781,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
96,97,TRUE,2.711914,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
97,98,TRUE,13.46387,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
98,99,TRUE,2.145996,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
99,100,TRUE,2.294678,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,0
100,101,TRUE,6.055664,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,1
101,102,TRUE,2.346924,PDA,JG,3,p42936,56,PDA2018,011012012012012012011012012012011012012012011011012012012012011012011011012012012011012012012012012012,2
0,1,TRUE,3.626953,PDA,JM,0,p42936,12,PDA2018,120012001200,1
1,2,TRUE,0.349121,PDA,JM,0,p42936,12,PDA2018,120012001200,2
2,3,TRUE,0.86377,PDA,JM,0,p42936,12,PDA2018,120012001200,0
3,4,TRUE,4.210205,PDA,JM,0,p42936,12,PDA2018,120012001200,0
4,5,TRUE,2.346191,PDA,JM,0,p42936,12,PDA2018,120012001200,1
5,6,TRUE,0.58252,PDA,JM,0,p42936,12,PDA2018,120012001200,2
6,7,TRUE,1.097656,PDA,JM,0,p42936,12,PDA2018,120012001200,0
7,8,TRUE,1.031006,PDA,JM,0,p42936,12,PDA2018,120012001200,0
8,9,TRUE,4.825928,PDA,JM,0,p42936,12,PDA2018,120012001200,1
9,10,TRUE,0.515381,PDA,JM,0,p42936,12,PDA2018,120012001200,2
10,11,TRUE,0.448486,PDA,JM,0,p42936,12,PDA2018,120012001200,0
11,12,TRUE,0.415527,PDA,JM,0,p42936,12,PDA2018,120012001200,0
0,1,TRUE,5.621094,ELD,AQ,0,cambiar2,12,ELD2018,02122010220012,0
1,2,TRUE,7.539185,ELD,AQ,0,cambiar2,12,ELD2018,02122010220012,2
2,3,TRUE,3.578613,ELD,AQ,0,cambiar2,12,ELD2018,02122010220012,1
3,4,TRUE,5.292725,ELD,AQ,0,cambiar2,12,ELD2018,02122010220012,2
4,5,FALSE,10.10229,ELD,AQ,0,cambiar2,12,ELD2018,02122010220012,0
5,6,TRUE,1.880493,ELD,AQ,0,cambiar2,12,ELD2018,02122010220012,0
6,7,TRUE,1.364746,ELD,AQ,0,cambiar2,12,ELD2018,02122010220012,1
7,8,TRUE,1.314697,ELD,AQ,0,cambiar2,12,ELD2018,02122010220012,0
8,9,TRUE,1.231689,ELD,AQ,0,cambiar2,12,ELD2018,02122010220012,2
9,10,TRUE,1.214111,ELD,AQ,0,cambiar2,12,ELD2018,02122010220012,2
10,11,TRUE,1.031982,ELD,AQ,0,cambiar2,12,ELD2018,02122010220012,0
11,12,TRUE,1.098145,ELD,AQ,0,cambiar2,12,ELD2018,02122010220012,0
12,13,FALSE,0.383057,ELD,AQ,0,cambiar2,12,ELD2018,02122010220012,2
13,14,TRUE,1.547729,ELD,AQ,0,cambiar2,12,ELD2018,02122010220012,2
0,1,FALSE,5.806885,ELD,JG,1,cambiar2,9,ELD2018,02102102102102102,1
1,2,FALSE,2.89563,ELD,JG,1,cambiar2,9,ELD2018,02102102102102102,0
2,3,FALSE,1.131958,ELD,JG,1,cambiar2,9,ELD2018,02102102102102102,0
3,4,FALSE,3.5448,ELD,JG,1,cambiar2,9,ELD2018,02102102102102102,2
4,5,FALSE,1.248901,ELD,JG,1,cambiar2,9,ELD2018,02102102102102102,1
5,6,FALSE,2.297729,ELD,JG,1,cambiar2,9,ELD2018,02102102102102102,0
6,7,FALSE,1.564453,ELD,JG,1,cambiar2,9,ELD2018,02102102102102102,2
7,8,FALSE,3.894409,ELD,JG,1,cambiar2,9,ELD2018,02102102102102102,1
8,9,TRUE,1.44812,ELD,JG,1,cambiar2,9,ELD2018,02102102102102102,1
9,10,TRUE,4.50708,ELD,JG,1,cambiar2,9,ELD2018,02102102102102102,0
10,11,TRUE,1.581055,ELD,JG,1,cambiar2,9,ELD2018,02102102102102102,2
11,12,TRUE,0.199585,ELD,JG,1,cambiar2,9,ELD2018,02102102102102102,1
12,13,TRUE,0.249512,ELD,JG,1,cambiar2,9,ELD2018,02102102102102102,0
13,14,TRUE,0.016479,ELD,JG,1,cambiar2,9,ELD2018,02102102102102102,2
14,15,TRUE,0.016479,ELD,JG,1,cambiar2,9,ELD2018,02102102102102102,1
15,16,TRUE,0.200806,ELD,JG,1,cambiar2,9,ELD2018,02102102102102102,0
16,17,TRUE,2.497314,ELD,JG,1,cambiar2,9,ELD2018,02102102102102102,2
